game_date,season,player_name,team,opponent,home_away,minutes,points,rebounds,assists,threes_made,steals,blocks,turnovers,fga,fgm,fta,ftm,offensive_rebounds,defensive_rebounds,plus_minus,player_key,is_home,_data_source,game_id,player_id,position,starter,played,source
2025-06-27,2025,Sydney Colson,IND,DAL,A,12.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,sydney colson,0,last_good_canonical,401736210.0,1004.0,G,0.0,1.0,espn
2025-07-02,2025,Sydney Colson,IND,MIN,A,21.0,3.0,1.0,4.0,1.0,1.0,0.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,,sydney colson,0,last_good_canonical,401736430.0,1004.0,G,0.0,1.0,espn
2025-07-03,2025,Sydney Colson,IND,LVA,H,21.0,6.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,,sydney colson,1,last_good_canonical,401736220.0,1004.0,G,0.0,1.0,espn
2025-07-05,2025,Sydney Colson,IND,LAS,H,15.0,6.0,2.0,5.0,2.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,,sydney colson,1,last_good_canonical,401736225.0,1004.0,G,0.0,1.0,espn
2025-07-09,2025,Sydney Colson,IND,GSV,H,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sydney colson,1,last_good_canonical,401736235.0,1004.0,G,0.0,1.0,espn
2025-07-11,2025,Sydney Colson,IND,ATL,H,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sydney colson,1,last_good_canonical,401736240.0,1004.0,G,0.0,1.0,espn
2025-07-13,2025,Sydney Colson,IND,DAL,H,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,sydney colson,1,last_good_canonical,401736244.0,1004.0,G,0.0,1.0,espn
2025-07-16,2025,Sydney Colson,IND,CON,A,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,sydney colson,0,last_good_canonical,401736250.0,1004.0,G,0.0,1.0,espn
2025-07-16,2025,Sydney Colson,IND,NYL,A,24.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,,sydney colson,0,last_good_canonical,401736255.0,1004.0,G,0.0,1.0,espn
2025-07-23,2025,Sydney Colson,IND,NYL,A,14.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,sydney colson,0,last_good_canonical,401736258.0,1004.0,G,0.0,1.0,espn
2025-07-24,2025,Sydney Colson,IND,LVA,H,18.0,4.0,1.0,4.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,,sydney colson,1,last_good_canonical,401736264.0,1004.0,G,0.0,1.0,espn
2025-07-27,2025,Sydney Colson,IND,CHI,A,17.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,sydney colson,0,last_good_canonical,401736269.0,1004.0,G,0.0,1.0,espn
2025-07-30,2025,Sydney Colson,IND,PHX,H,13.0,8.0,0.0,4.0,2.0,1.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,,sydney colson,1,last_good_canonical,401736281.0,1004.0,G,0.0,1.0,espn
2025-08-01,2025,Sydney Colson,IND,DAL,A,11.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,,sydney colson,0,last_good_canonical,401736288.0,1004.0,G,0.0,1.0,espn
2025-08-03,2025,Sydney Colson,IND,SEA,A,7.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,sydney colson,0,last_good_canonical,401736295.0,1004.0,G,0.0,1.0,espn
2025-08-06,2025,Sydney Colson,IND,LAS,A,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,sydney colson,0,last_good_canonical,401736298.0,1004.0,G,0.0,1.0,espn
2025-08-08,2025,Sydney Colson,IND,PHX,A,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,sydney colson,0,last_good_canonical,401736304.0,1004.0,G,0.0,1.0,espn
2025-08-10,2025,Sydney Colson,IND,CHI,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sydney colson,1,last_good_canonical,401736309.0,1004.0,G,0.0,0.0,espn
2025-08-12,2025,Sydney Colson,IND,DAL,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sydney colson,1,last_good_canonical,401736316.0,1004.0,G,0.0,0.0,espn
2025-08-15,2025,Sydney Colson,IND,WAS,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sydney colson,1,last_good_canonical,401736322.0,1004.0,G,0.0,0.0,espn
2025-08-17,2025,Sydney Colson,IND,CON,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sydney colson,0,last_good_canonical,401736329.0,1004.0,G,0.0,0.0,espn
2025-08-22,2025,Sydney Colson,IND,MIN,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sydney colson,1,last_good_canonical,401736343.0,1004.0,G,0.0,0.0,espn
2025-08-24,2025,Sydney Colson,IND,MIN,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sydney colson,0,last_good_canonical,401736351.0,1004.0,G,0.0,0.0,espn
2025-08-26,2025,Sydney Colson,IND,SEA,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sydney colson,1,last_good_canonical,401736354.0,1004.0,G,0.0,0.0,espn
2025-08-30,2025,Sydney Colson,IND,LAS,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sydney colson,0,last_good_canonical,401736362.0,1004.0,G,0.0,0.0,espn
2025-09-03,2025,Sydney Colson,IND,PHX,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sydney colson,0,last_good_canonical,401736373.0,1004.0,G,0.0,0.0,espn
2025-09-05,2025,Sydney Colson,IND,CHI,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sydney colson,1,last_good_canonical,401736380.0,1004.0,G,0.0,0.0,espn
2025-09-07,2025,Sydney Colson,IND,WAS,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sydney colson,0,last_good_canonical,401736384.0,1004.0,G,0.0,0.0,espn
2025-09-09,2025,Sydney Colson,IND,MIN,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sydney colson,1,last_good_canonical,401736389.0,1004.0,G,0.0,0.0,espn
2025-09-16,2025,Sydney Colson,IND,ATL,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sydney colson,1,last_good_canonical,401820316.0,1004.0,G,0.0,0.0,espn
2025-09-26,2025,Sydney Colson,IND,LVA,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sydney colson,1,last_good_canonical,401820334.0,1004.0,G,0.0,0.0,espn
2025-09-28,2025,Sydney Colson,IND,LVA,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sydney colson,1,last_good_canonical,401820337.0,1004.0,G,0.0,0.0,espn
2026-05-10,2026,Sydney Taylor,CHI,POR,A,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,sydney taylor,0,last_good_canonical,401856895.0,4594786.0,G,0.0,1.0,espn
2026-05-14,2026,Sydney Taylor,CHI,GSV,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sydney taylor,0,last_good_canonical,401856906.0,4594786.0,G,0.0,0.0,espn
2026-05-16,2026,Sydney Taylor,CHI,PHX,A,7.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,,sydney taylor,0,last_good_canonical,401856913.0,4594786.0,G,0.0,1.0,espn
2026-05-17,2026,Sydney Taylor,CHI,MIN,A,10.0,5.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0,,sydney taylor,0,last_good_canonical,401856914.0,4594786.0,G,0.0,1.0,espn
2026-05-21,2026,Sydney Taylor,CHI,DAL,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sydney taylor,1,last_good_canonical,401856922.0,4594786.0,G,0.0,0.0,espn
2026-05-23,2026,Sydney Taylor,CHI,MIN,H,20.0,11.0,2.0,1.0,2.0,1.0,0.0,1.0,12.0,3.0,5.0,3.0,1.0,1.0,,sydney taylor,1,last_good_canonical,401856930.0,4594786.0,G,0.0,1.0,espn
2026-05-28,2026,Sydney Taylor,CHI,TOR,H,23.0,27.0,2.0,2.0,3.0,1.0,0.0,0.0,22.0,9.0,6.0,6.0,1.0,1.0,,sydney taylor,1,last_good_canonical,401856939.0,4594786.0,G,0.0,1.0,espn
2026-05-29,2026,Sydney Taylor,CHI,MIN,H,20.0,7.0,2.0,4.0,1.0,0.0,0.0,1.0,9.0,3.0,0.0,0.0,0.0,2.0,,sydney taylor,1,last_good_canonical,401856947.0,4594786.0,G,0.0,1.0,espn
2026-06-02,2026,Sydney Taylor,CHI,WAS,A,20.0,15.0,1.0,1.0,1.0,4.0,0.0,4.0,13.0,6.0,4.0,2.0,0.0,1.0,-11.0,sydney taylor,0,last_good_canonical,,,,,,
2026-06-05,2026,Sydney Taylor,CHI,CON,H,13.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,-17.0,sydney taylor,1,last_good_canonical,,,,,,
2026-06-07,2026,Sydney Taylor,CHI,TOR,A,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-8.0,sydney taylor,0,last_good_canonical,,,,,,
2026-06-09,2026,Sydney Taylor,CHI,ATL,H,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,sydney taylor,1,last_good_canonical,,,,,,
2026-06-11,2026,Sydney Taylor,CHI,IND,A,21.0,30.0,2.0,2.0,4.0,1.0,1.0,1.0,14.0,10.0,6.0,6.0,2.0,0.0,7.0,sydney taylor,0,last_good_canonical,,,,,,
2026-06-17,2026,Sydney Taylor,CHI,NYL,H,28.0,24.0,1.0,2.0,4.0,3.0,1.0,1.0,16.0,10.0,0.0,0.0,0.0,1.0,4.0,sydney taylor,1,last_good_canonical,,,,,,
2026-06-18,2026,Sydney Taylor,CHI,NYL,H,28.0,24.0,1.0,2.0,4.0,3.0,1.0,1.0,16.0,10.0,0.0,0.0,0.0,1.0,,sydney taylor,1,last_good_canonical,401856997.0,4594786.0,G,1.0,1.0,espn
2026-06-20,2026,Sydney Taylor,CHI,DAL,A,25.0,18.0,2.0,0.0,2.0,1.0,0.0,3.0,13.0,6.0,4.0,4.0,1.0,1.0,9.0,sydney taylor,0,last_good_canonical,,,,,,
2026-06-21,2026,Sydney Taylor,CHI,DAL,A,25.0,18.0,2.0,0.0,2.0,1.0,0.0,3.0,13.0,6.0,4.0,4.0,1.0,1.0,,sydney taylor,0,last_good_canonical,401857008.0,4594786.0,G,1.0,1.0,espn
2026-06-22,2026,Sydney Taylor,CHI,CON,A,22.0,10.0,1.0,2.0,1.0,0.0,0.0,2.0,12.0,2.0,6.0,5.0,1.0,0.0,-18.0,sydney taylor,0,last_good_canonical,,,,,,
2026-06-24,2026,Sydney Taylor,CHI,POR,H,21.0,14.0,1.0,4.0,2.0,1.0,0.0,1.0,8.0,5.0,3.0,2.0,0.0,1.0,4.0,sydney taylor,1,api:espn_boxscore,,,,,,
2026-06-25,2026,Sydney Taylor,CHI,POR,H,21.0,14.0,1.0,4.0,2.0,1.0,0.0,1.0,8.0,5.0,3.0,2.0,0.0,1.0,,sydney taylor,1,last_good_canonical,401857019.0,4594786.0,G,1.0,1.0,espn
2026-06-26,2026,Sydney Taylor,CHI,POR,H,23.0,29.0,3.0,3.0,6.0,0.0,0.0,2.0,11.0,8.0,7.0,7.0,0.0,3.0,34.0,sydney taylor,1,api:espn_boxscore,,,,,,
2026-06-28,2026,Sydney Taylor,CHI,LVA,H,32.0,14.0,3.0,0.0,2.0,2.0,1.0,4.0,13.0,6.0,0.0,0.0,0.0,3.0,-10.0,sydney taylor,1,api:espn_boxscore,,,,,,
2026-07-03,2026,Sydney Taylor,CHI,LVA,A,26.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,2.0,1.0,1.0,1.0,0.0,-7.0,sydney taylor,0,api:espn_boxscore,,,,,,
2026-07-07,2026,Sydney Taylor,CHI,PHX,A,23.0,16.0,1.0,1.0,3.0,0.0,0.0,4.0,11.0,6.0,1.0,1.0,0.0,1.0,-5.0,sydney taylor,0,api:espn_boxscore,,,,,,
2026-07-10,2026,Sydney Taylor,CHI,LAS,A,21.0,15.0,1.0,2.0,2.0,0.0,0.0,3.0,11.0,5.0,3.0,3.0,0.0,1.0,-3.0,sydney taylor,0,api:espn_boxscore,,,,,,
2026-07-12,2026,Sydney Taylor,CHI,DAL,A,26.0,20.0,1.0,2.0,2.0,0.0,0.0,0.0,20.0,9.0,1.0,0.0,0.0,1.0,10.0,sydney taylor,0,api:espn_boxscore,,,,,,
2026-07-15,2026,Sydney Taylor,CHI,SEA,H,25.0,17.0,5.0,0.0,1.0,1.0,0.0,2.0,15.0,7.0,3.0,2.0,1.0,4.0,0.0,sydney taylor,1,api:espn_boxscore,,,,,,
2026-07-17,2026,Sydney Taylor,CHI,LAS,H,26.0,19.0,1.0,2.0,4.0,0.0,0.0,1.0,10.0,6.0,4.0,3.0,0.0,1.0,20.0,sydney taylor,1,api:espn_boxscore,,,,,,
2026-07-19,2026,Sydney Taylor,CHI,ATL,A,28.0,18.0,3.0,2.0,3.0,1.0,0.0,0.0,16.0,7.0,2.0,1.0,1.0,2.0,7.0,sydney taylor,0,api:espn_boxscore,,,,,,
2024-05-09,2024,Sydney Wiese,CON,NYL,H,9.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,,sydney wiese,1,last_good_canonical,401649560.0,3055808.0,G,0.0,1.0,espn
2026-05-03,2026,Ta'Niya Latson,LAS,POR,A,14.0,7.0,1.0,2.0,0.0,0.0,0.0,4.0,5.0,2.0,6.0,3.0,0.0,1.0,,ta'niya latson,0,last_good_canonical,401866521.0,4609797.0,G,0.0,1.0,espn
2026-05-10,2026,Ta'Niya Latson,LAS,LVA,A,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,ta'niya latson,0,last_good_canonical,401856898.0,4609797.0,G,0.0,1.0,espn
2026-05-14,2026,Ta'Niya Latson,LAS,IND,A,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ta'niya latson,0,last_good_canonical,401856907.0,4609797.0,G,0.0,1.0,espn
2026-05-16,2026,Ta'Niya Latson,LAS,TOR,A,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ta'niya latson,0,last_good_canonical,401856912.0,4609797.0,G,0.0,1.0,espn
2026-05-17,2026,Ta'Niya Latson,LAS,TOR,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ta'niya latson,0,last_good_canonical,401856917.0,4609797.0,G,0.0,0.0,espn
2026-05-22,2026,Ta'Niya Latson,LAS,PHX,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ta'niya latson,0,last_good_canonical,401856926.0,4609797.0,G,0.0,0.0,espn
2026-05-24,2026,Ta'Niya Latson,LAS,LVA,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ta'niya latson,0,last_good_canonical,401856932.0,4609797.0,G,0.0,0.0,espn
2026-05-29,2026,Ta'Niya Latson,LAS,WAS,A,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,,ta'niya latson,0,last_good_canonical,401856946.0,4609797.0,G,0.0,1.0,espn
2026-05-30,2026,Ta'Niya Latson,LAS,CON,A,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,ta'niya latson,0,last_good_canonical,401856950.0,4609797.0,G,0.0,1.0,espn
2026-06-02,2026,Ta'Niya Latson,LAS,LVA,H,6.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,ta'niya latson,1,last_good_canonical,,,,,,
2026-06-03,2026,Ta'Niya Latson,LAS,LVA,A,6.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,,ta'niya latson,0,last_good_canonical,401856958.0,4609797.0,G,0.0,1.0,espn
2026-06-05,2026,Ta'Niya Latson,LAS,DAL,H,,,,,,,,,,,,,,,,ta'niya latson,1,last_good_canonical,,,,,,
2026-06-06,2026,Ta'Niya Latson,LAS,DAL,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ta'niya latson,0,last_good_canonical,401856964.0,4609797.0,G,0.0,0.0,espn
2026-06-07,2026,Ta'Niya Latson,LAS,POR,H,,,,,,,,,,,,,,,,ta'niya latson,1,last_good_canonical,,,,,,
2026-06-10,2026,Ta'Niya Latson,LAS,SEA,A,,,,,,,,,,,,,,,,ta'niya latson,0,last_good_canonical,,,,,,
2026-06-11,2026,Ta'Niya Latson,LAS,SEA,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ta'niya latson,0,last_good_canonical,401856979.0,4609797.0,G,0.0,0.0,espn
2026-06-13,2026,Ta'Niya Latson,LAS,PHX,A,,,,,,,,,,,,,,,,ta'niya latson,0,last_good_canonical,,,,,,
2026-06-14,2026,Ta'Niya Latson,LAS,PHX,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ta'niya latson,0,last_good_canonical,401856989.0,4609797.0,G,0.0,0.0,espn
2026-06-15,2026,Ta'Niya Latson,LAS,GSV,A,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,ta'niya latson,0,last_good_canonical,,,,,,
2026-06-16,2026,Ta'Niya Latson,LAS,GSV,A,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,ta'niya latson,0,last_good_canonical,401856994.0,4609797.0,G,0.0,1.0,espn
2026-06-17,2026,Ta'Niya Latson,LAS,MIN,H,12.0,6.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,6.0,1.0,2.0,-4.0,ta'niya latson,1,last_good_canonical,,,,,,
2026-06-18,2026,Ta'Niya Latson,LAS,MIN,A,12.0,6.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,6.0,1.0,2.0,,ta'niya latson,0,last_good_canonical,401856999.0,4609797.0,G,0.0,1.0,espn
2026-06-21,2026,Ta'Niya Latson,LAS,NYL,H,,,,,,,,,,,,,,,,ta'niya latson,1,last_good_canonical,,,,,,
2026-06-22,2026,Ta'Niya Latson,LAS,NYL,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ta'niya latson,0,last_good_canonical,401857011.0,4609797.0,G,0.0,0.0,espn
2026-06-25,2026,Ta'Niya Latson,LAS,TOR,A,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ta'niya latson,0,api:espn_boxscore,,,,,,
2026-06-27,2026,Ta'Niya Latson,LAS,IND,A,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,ta'niya latson,0,api:espn_boxscore,,,,,,
2026-06-28,2026,Ta'Niya Latson,LAS,IND,A,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,,ta'niya latson,0,last_good_canonical,401857028.0,4609797.0,G,0.0,1.0,espn
2026-05-09,2026,Taina Mair,SEA,GSV,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,taina mair,1,last_good_canonical,401856892.0,5106222.0,G,0.0,0.0,espn
2026-05-10,2026,Taina Mair,SEA,CON,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,taina mair,0,last_good_canonical,401856896.0,5106222.0,G,0.0,0.0,espn
2026-05-13,2026,Taina Mair,SEA,TOR,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,taina mair,0,last_good_canonical,401856904.0,5106222.0,G,0.0,0.0,espn
2026-05-17,2026,Taina Mair,SEA,IND,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,taina mair,0,last_good_canonical,401856916.0,5106222.0,G,0.0,0.0,espn
2026-05-21,2026,Taina Mair,SEA,CON,H,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,taina mair,1,last_good_canonical,401856923.0,5106222.0,G,0.0,1.0,espn
2026-06-06,2026,Taina Mair,SEA,MIN,A,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,taina mair,0,last_good_canonical,,,,,,
2026-06-17,2026,Taina Mair,SEA,POR,A,,,,,,,,,,,,,,,,taina mair,0,last_good_canonical,,,,,,
2026-06-18,2026,Taina Mair,SEA,POR,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,taina mair,0,last_good_canonical,401857001.0,5106222.0,G,0.0,0.0,espn
2026-06-22,2026,Taina Mair,SEA,DAL,H,8.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,-4.0,taina mair,1,last_good_canonical,,,,,,
2026-06-23,2026,Taina Mair,SEA,DAL,H,8.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,,taina mair,1,last_good_canonical,401857015.0,5106222.0,G,0.0,1.0,espn
2024-05-09,2024,Taiyanna Jackson,CON,NYL,H,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,,taiyanna jackson,1,last_good_canonical,401649560.0,4898989.0,C,0.0,1.0,espn
2024-05-04,2024,Taja Cole,ATL,WAS,H,18.0,9.0,3.0,6.0,1.0,0.0,0.0,0.0,5.0,3.0,3.0,2.0,0.0,3.0,,taja cole,1,last_good_canonical,401653631.0,3904551.0,G,0.0,1.0,espn
2024-05-04,2024,Taya Reimer,CHI,MIN,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,taya reimer,0,last_good_canonical,401649378.0,3058910.0,F,0.0,0.0,espn
2026-05-03,2026,Taylor Bigby,CON,NYL,H,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,taylor bigby,1,last_good_canonical,401866519.0,4433798.0,G,0.0,1.0,espn
2024-05-05,2024,Taylor Mikesell,LAS,SEA,A,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,taylor mikesell,0,last_good_canonical,401647556.0,4398912.0,G,0.0,1.0,espn
2024-05-04,2024,Taylor Soule,MIN,CHI,H,13.0,6.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,,taylor soule,1,last_good_canonical,401649378.0,4398567.0,F,0.0,1.0,espn
2024-05-08,2024,Taylor Soule,MIN,WAS,A,12.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,,taylor soule,0,last_good_canonical,401653632.0,4398567.0,F,0.0,1.0,espn
2024-05-15,2024,Taylor Soule,MIN,SEA,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,taylor soule,0,last_good_canonical,401620221.0,4398567.0,F,0.0,1.0,espn
2024-05-18,2024,Taylor Soule,MIN,SEA,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,taylor soule,1,last_good_canonical,401620226.0,4398567.0,F,0.0,0.0,espn
2024-05-23,2024,Taylor Soule,MIN,CON,A,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,taylor soule,0,last_good_canonical,401620238.0,4398567.0,F,0.0,1.0,espn
2025-05-07,2025,Taylor Thierry,ATL,WAS,A,14.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,,taylor thierry,0,last_good_canonical,401761344.0,4898400.0,F,0.0,1.0,espn
2025-05-10,2025,Taylor Thierry,ATL,IND,H,14.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,4.0,,taylor thierry,1,last_good_canonical,401761345.0,4898400.0,F,0.0,1.0,espn
2025-05-16,2025,Taylor Thierry,ATL,WAS,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,taylor thierry,0,last_good_canonical,401736112.0,4898400.0,F,0.0,0.0,espn
2025-05-20,2025,Taylor Thierry,ATL,IND,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,taylor thierry,0,last_good_canonical,401736122.0,4898400.0,F,0.0,1.0,espn
2025-05-22,2025,Taylor Thierry,ATL,IND,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,taylor thierry,1,last_good_canonical,401736126.0,4898400.0,F,0.0,0.0,espn
2025-05-24,2025,Taylor Thierry,ATL,DAL,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,taylor thierry,1,last_good_canonical,401736133.0,4898400.0,F,0.0,0.0,espn
