game_date,team,opponent,pace,off_rating,def_rating,team_points,opp_points,team_rebounds,team_assists,team_threes_made,_data_source,season,game_id,team_steals,team_blocks,source
2024-06-13,CHI,CON,76.96,101.90217391304348,103.3366533864542,75.0,83.0,29.0,19.0,6.0,last_good_canonical,2024.0,401620287.0,8.0,7.0,espn
2024-06-14,CHI,WAS,83.56,98.78048780487804,97.5093984962406,81.0,83.0,34.0,16.0,4.0,last_good_canonical,2024.0,401620291.0,9.0,1.0,espn
2024-06-16,CHI,IND,78.75999999999999,103.54291417165668,117.63185108583248,83.0,91.0,32.0,20.0,5.0,last_good_canonical,2024.0,401620296.0,8.0,2.0,espn
2024-06-20,CHI,DAL,79.3,104.01002506265664,91.37055837563452,83.0,72.0,39.0,19.0,3.0,last_good_canonical,2024.0,401620304.0,7.0,3.0,espn
2024-06-23,CHI,IND,83.62,104.66222645099906,104.61760461760464,88.0,87.0,38.0,25.0,4.0,last_good_canonical,2024.0,401620313.0,4.0,1.0,espn
2024-06-27,CHI,LVA,80.52,103.54291417165668,117.45796241345204,83.0,95.0,38.0,20.0,4.0,last_good_canonical,2024.0,401620317.0,6.0,3.0,espn
2024-06-30,CHI,MIN,85.53999999999999,71.95914577530176,82.43052284503061,62.0,70.0,44.0,14.0,5.0,last_good_canonical,2024.0,401620324.0,9.0,3.0,espn
2024-07-02,CHI,ATL,79.98,109.08624229979466,93.85665529010238,85.0,77.0,34.0,20.0,6.0,last_good_canonical,2024.0,401620329.0,6.0,4.0,espn
2024-07-06,CHI,SEA,80.34,112.47443762781188,101.89228529839885,88.0,84.0,37.0,21.0,5.0,last_good_canonical,2024.0,401620337.0,7.0,5.0,espn
2024-07-07,CHI,SEA,82.42,86.29071463296061,101.74418604651164,71.0,84.0,38.0,20.0,3.0,last_good_canonical,2024.0,401620342.0,8.0,9.0,espn
2024-07-10,CHI,ATL,83.38,95.44787077826726,81.13828786453433,78.0,69.0,43.0,22.0,6.0,last_good_canonical,2024.0,401620347.0,11.0,8.0,espn
2024-07-11,CHI,NYL,76.94,96.10520991401113,121.6577540106952,76.0,91.0,36.0,23.0,4.0,last_good_canonical,2024.0,401620350.0,3.0,1.0,espn
2024-07-13,CHI,NYL,75.46000000000001,92.08356239692138,103.63357215967248,67.0,81.0,41.0,15.0,7.0,last_good_canonical,2024.0,401620354.0,4.0,2.0,espn
2024-07-17,CHI,LVA,86.18,106.06751824817518,100.37789324515823,93.0,85.0,35.0,20.0,4.0,last_good_canonical,2024.0,401620363.0,9.0,2.0,espn
2024-08-16,CHI,PHX,73.0,86.4821713677488,119.98870694522869,65.0,85.0,33.0,14.0,4.0,last_good_canonical,2024.0,401620366.0,7.0,3.0,espn
2024-08-17,CHI,LAS,83.0,109.01162790697674,103.0680728667306,90.0,86.0,42.0,20.0,4.0,last_good_canonical,2024.0,401620374.0,4.0,5.0,espn
2024-08-19,CHI,PHX,77.94,85.81524482584554,112.21294363256784,68.0,86.0,44.0,20.0,0.0,last_good_canonical,2024.0,401620378.0,5.0,1.0,espn
2024-08-23,CHI,CON,82.76,99.1571641051066,96.65252239509664,80.0,82.0,42.0,18.0,3.0,last_good_canonical,2024.0,401620386.0,7.0,4.0,espn
2024-08-25,CHI,LVA,80.84,91.15216334467672,96.97732997481108,75.0,77.0,47.0,17.0,7.0,last_good_canonical,2024.0,401620391.0,1.0,9.0,espn
2024-08-29,CHI,WAS,76.16,92.5925925925926,96.4546402502607,70.0,74.0,36.0,19.0,5.0,last_good_canonical,2024.0,401620398.0,2.0,4.0,espn
2024-08-30,CHI,IND,83.0,99.7045790251108,117.98017932987256,81.0,100.0,42.0,24.0,9.0,last_good_canonical,2024.0,401620402.0,6.0,1.0,espn
2024-09-01,CHI,MIN,76.82,95.65667011375388,103.56581017304669,74.0,79.0,38.0,15.0,2.0,last_good_canonical,2024.0,401620408.0,5.0,1.0,espn
2024-09-04,CHI,LVA,78.3,89.46572580645162,116.51993785603317,71.0,90.0,29.0,16.0,7.0,last_good_canonical,2024.0,401620414.0,8.0,2.0,espn
2024-09-07,CHI,LAS,81.97999999999999,111.97663096397274,95.35452322738386,92.0,78.0,35.0,24.0,7.0,last_good_canonical,2024.0,401620422.0,9.0,5.0,espn
2024-09-08,CHI,DAL,83.74000000000001,109.36757013789824,92.3704414587332,92.0,77.0,38.0,19.0,5.0,last_good_canonical,2024.0,401620427.0,6.0,4.0,espn
2024-09-12,CHI,WAS,78.16,73.56671740233384,114.86835312338668,58.0,89.0,32.0,17.0,1.0,last_good_canonical,2024.0,401620433.0,7.0,4.0,espn
2024-09-13,CHI,MIN,79.44,84.09785932721712,103.23383084577114,66.0,83.0,34.0,17.0,4.0,last_good_canonical,2024.0,401620439.0,4.0,6.0,espn
2024-09-15,CHI,PHX,76.53999999999999,117.96246648793569,118.50152905198776,88.0,93.0,37.0,26.0,14.0,last_good_canonical,2024.0,401620444.0,4.0,3.0,espn
2024-09-17,CHI,ATL,75.12,93.28358208955224,114.36170212765956,70.0,86.0,29.0,13.0,6.0,last_good_canonical,2024.0,401620449.0,1.0,2.0,espn
2024-09-19,CHI,CON,75.84,72.0384204909285,113.39937434827948,54.0,87.0,24.0,16.0,6.0,last_good_canonical,2024.0,401620452.0,5.0,10.0,espn
2025-05-03,CHI,BRZL,85.08,104.02057035998128,73.28605200945627,89.0,62.0,43.0,21.0,7.0,last_good_canonical,2025.0,401761346.0,12.0,2.0,espn
2025-05-06,CHI,MIN,80.66,94.92047203694204,82.77351247600768,74.0,69.0,37.0,20.0,9.0,last_good_canonical,2025.0,401761347.0,11.0,6.0,espn
2025-05-11,CHI,MIN,80.36,106.93215339233038,115.9274193548387,87.0,92.0,35.0,20.0,12.0,last_good_canonical,2025.0,401761348.0,8.0,5.0,espn
2025-05-17,CHI,IND,87.64,65.70004531037607,106.89655172413794,58.0,93.0,42.0,17.0,6.0,last_good_canonical,2025.0,401736115.0,5.0,7.0,espn
2025-05-23,CHI,NYL,84.74000000000001,84.0909090909091,121.5022091310751,74.0,99.0,36.0,16.0,11.0,last_good_canonical,2025.0,401736127.0,9.0,1.0,espn
2025-05-25,CHI,LAS,78.2,98.38546922300706,117.99792531120332,78.0,91.0,34.0,17.0,4.0,last_good_canonical,2025.0,401736135.0,6.0,3.0,espn
