slate_date,game_date,player_name,player_id,player_key,team,opponent,stat,projected_value,actual_value,error,absolute_error,squared_error,source_file,created_at_utc
2026-06-04,2026-06-04,Aliyah Boston,aliyah boston,aliyah boston,IND,ATL,steals,0.79,0.0,0.79,0.79,0.6241000000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Aliyah Boston,aliyah boston,aliyah boston,IND,ATL,blocks,1.3,3.0,-1.7,1.7,2.8899999999999997,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Allisha Gray,allisha gray,allisha gray,ATL,IND,points,13.25,13.0,0.25,0.25,0.0625,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Allisha Gray,allisha gray,allisha gray,ATL,IND,rebounds,3.86,1.0,2.86,2.86,8.179599999999999,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Allisha Gray,allisha gray,allisha gray,ATL,IND,assists,2.09,2.0,0.08999999999999986,0.08999999999999986,0.008099999999999975,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Allisha Gray,allisha gray,allisha gray,ATL,IND,threes_made,1.72,0.0,1.72,1.72,2.9583999999999997,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Allisha Gray,allisha gray,allisha gray,ATL,IND,steals,0.91,2.0,-1.0899999999999999,1.0899999999999999,1.1880999999999997,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Allisha Gray,allisha gray,allisha gray,ATL,IND,blocks,0.43,0.0,0.43,0.43,0.18489999999999998,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Angel Reese,angel reese,angel reese,ATL,IND,points,15.69,11.0,4.6899999999999995,4.6899999999999995,21.996099999999995,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Angel Reese,angel reese,angel reese,ATL,IND,rebounds,11.45,10.0,1.4499999999999993,1.4499999999999993,2.102499999999998,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Angel Reese,angel reese,angel reese,ATL,IND,assists,3.02,3.0,0.020000000000000018,0.020000000000000018,0.0004000000000000007,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Angel Reese,angel reese,angel reese,ATL,IND,threes_made,0.31,0.0,0.31,0.31,0.0961,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Angel Reese,angel reese,angel reese,ATL,IND,steals,1.31,0.0,1.31,1.31,1.7161000000000002,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Angel Reese,angel reese,angel reese,ATL,IND,blocks,1.0,2.0,-1.0,1.0,1.0,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Caitlin Clark,caitlin clark,caitlin clark,IND,ATL,points,23.48,17.0,6.48,6.48,41.99040000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Caitlin Clark,caitlin clark,caitlin clark,IND,ATL,rebounds,5.9,7.0,-1.0999999999999996,1.0999999999999996,1.2099999999999993,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Caitlin Clark,caitlin clark,caitlin clark,IND,ATL,assists,8.24,8.0,0.2400000000000002,0.2400000000000002,0.0576000000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Caitlin Clark,caitlin clark,caitlin clark,IND,ATL,threes_made,3.21,2.0,1.21,1.21,1.4641,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Caitlin Clark,caitlin clark,caitlin clark,IND,ATL,steals,1.59,0.0,1.59,1.59,2.5281000000000002,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Caitlin Clark,caitlin clark,caitlin clark,IND,ATL,blocks,0.45,1.0,-0.55,0.55,0.30250000000000005,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Cecilia Zandalasini,cecilia zandalasini,cecilia zandalasini,GSV,MIN,points,9.22,18.0,-8.78,8.78,77.0884,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Cecilia Zandalasini,cecilia zandalasini,cecilia zandalasini,GSV,MIN,rebounds,2.98,3.0,-0.020000000000000018,0.020000000000000018,0.0004000000000000007,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Cecilia Zandalasini,cecilia zandalasini,cecilia zandalasini,GSV,MIN,assists,1.83,3.0,-1.17,1.17,1.3688999999999998,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Cecilia Zandalasini,cecilia zandalasini,cecilia zandalasini,GSV,MIN,threes_made,1.82,4.0,-2.1799999999999997,2.1799999999999997,4.752399999999999,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Cecilia Zandalasini,cecilia zandalasini,cecilia zandalasini,GSV,MIN,steals,1.11,1.0,0.1100000000000001,0.1100000000000001,0.012100000000000022,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Cecilia Zandalasini,cecilia zandalasini,cecilia zandalasini,GSV,MIN,blocks,0.38,0.0,0.38,0.38,0.1444,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Courtney Williams,courtney williams,courtney williams,MIN,GSV,points,13.19,17.0,-3.8100000000000005,3.8100000000000005,14.516100000000003,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Courtney Williams,courtney williams,courtney williams,MIN,GSV,rebounds,4.81,7.0,-2.1900000000000004,2.1900000000000004,4.796100000000002,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Courtney Williams,courtney williams,courtney williams,MIN,GSV,assists,5.97,3.0,2.9699999999999998,2.9699999999999998,8.820899999999998,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Courtney Williams,courtney williams,courtney williams,MIN,GSV,threes_made,1.43,0.0,1.43,1.43,2.0448999999999997,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Courtney Williams,courtney williams,courtney williams,MIN,GSV,steals,1.1,1.0,0.10000000000000009,0.10000000000000009,0.010000000000000018,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Courtney Williams,courtney williams,courtney williams,MIN,GSV,blocks,0.31,0.0,0.31,0.31,0.0961,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Gabby Williams,gabby williams,gabby williams,GSV,MIN,points,8.35,5.0,3.3499999999999996,3.3499999999999996,11.222499999999998,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Gabby Williams,gabby williams,gabby williams,GSV,MIN,rebounds,3.46,5.0,-1.54,1.54,2.3716,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Gabby Williams,gabby williams,gabby williams,GSV,MIN,assists,2.84,3.0,-0.16000000000000014,0.16000000000000014,0.025600000000000046,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Gabby Williams,gabby williams,gabby williams,GSV,MIN,threes_made,1.07,1.0,0.07000000000000006,0.07000000000000006,0.0049000000000000085,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Gabby Williams,gabby williams,gabby williams,GSV,MIN,steals,1.45,2.0,-0.55,0.55,0.30250000000000005,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Gabby Williams,gabby williams,gabby williams,GSV,MIN,blocks,0.66,1.0,-0.33999999999999997,0.33999999999999997,0.11559999999999998,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Jordin Canada,jordin canada,jordin canada,ATL,IND,points,7.28,13.0,-5.72,5.72,32.718399999999995,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Jordin Canada,jordin canada,jordin canada,ATL,IND,rebounds,1.63,3.0,-1.37,1.37,1.8769000000000002,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Jordin Canada,jordin canada,jordin canada,ATL,IND,assists,4.51,7.0,-2.49,2.49,6.200100000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Jordin Canada,jordin canada,jordin canada,ATL,IND,threes_made,0.87,2.0,-1.13,1.13,1.2768999999999997,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Jordin Canada,jordin canada,jordin canada,ATL,IND,steals,1.4,2.0,-0.6000000000000001,0.6000000000000001,0.3600000000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Jordin Canada,jordin canada,jordin canada,ATL,IND,blocks,0.46,0.0,0.46,0.46,0.2116,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Kayla McBride,kayla mcbride,kayla mcbride,MIN,GSV,points,13.18,14.0,-0.8200000000000003,0.8200000000000003,0.6724000000000004,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Kayla McBride,kayla mcbride,kayla mcbride,MIN,GSV,rebounds,2.43,8.0,-5.57,5.57,31.024900000000002,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Kayla McBride,kayla mcbride,kayla mcbride,MIN,GSV,assists,3.33,2.0,1.33,1.33,1.7689000000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Kayla McBride,kayla mcbride,kayla mcbride,MIN,GSV,threes_made,2.69,3.0,-0.31000000000000005,0.31000000000000005,0.09610000000000003,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Kayla McBride,kayla mcbride,kayla mcbride,MIN,GSV,steals,1.26,2.0,-0.74,0.74,0.5476,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Kayla McBride,kayla mcbride,kayla mcbride,MIN,GSV,blocks,0.31,0.0,0.31,0.31,0.0961,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Kayla Thornton,kayla thornton,kayla thornton,GSV,MIN,points,11.13,9.0,2.130000000000001,2.130000000000001,4.536900000000004,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Kayla Thornton,kayla thornton,kayla thornton,GSV,MIN,rebounds,5.93,5.0,0.9299999999999997,0.9299999999999997,0.8648999999999994,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Kayla Thornton,kayla thornton,kayla thornton,GSV,MIN,assists,1.89,0.0,1.89,1.89,3.5721,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Kayla Thornton,kayla thornton,kayla thornton,GSV,MIN,threes_made,1.59,1.0,0.5900000000000001,0.5900000000000001,0.3481000000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Kayla Thornton,kayla thornton,kayla thornton,GSV,MIN,steals,0.94,0.0,0.94,0.94,0.8835999999999999,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Kayla Thornton,kayla thornton,kayla thornton,GSV,MIN,blocks,0.34,0.0,0.34,0.34,0.11560000000000002,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Kelsey Mitchell,kelsey mitchell,kelsey mitchell,IND,ATL,points,17.5,25.0,-7.5,7.5,56.25,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Kelsey Mitchell,kelsey mitchell,kelsey mitchell,IND,ATL,rebounds,3.41,0.0,3.41,3.41,11.628100000000002,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Kelsey Mitchell,kelsey mitchell,kelsey mitchell,IND,ATL,assists,2.54,2.0,0.54,0.54,0.2916,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Kelsey Mitchell,kelsey mitchell,kelsey mitchell,IND,ATL,threes_made,2.37,3.0,-0.6299999999999999,0.6299999999999999,0.39689999999999986,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Kelsey Mitchell,kelsey mitchell,kelsey mitchell,IND,ATL,steals,0.98,2.0,-1.02,1.02,1.0404,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Kelsey Mitchell,kelsey mitchell,kelsey mitchell,IND,ATL,blocks,0.38,0.0,0.38,0.38,0.1444,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Natasha Howard,natasha howard,natasha howard,MIN,GSV,points,10.1,12.0,-1.9000000000000004,1.9000000000000004,3.610000000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Natasha Howard,natasha howard,natasha howard,MIN,GSV,rebounds,5.24,10.0,-4.76,4.76,22.6576,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Natasha Howard,natasha howard,natasha howard,MIN,GSV,assists,1.94,0.0,1.94,1.94,3.7636,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Natasha Howard,natasha howard,natasha howard,MIN,GSV,threes_made,0.24,0.0,0.24,0.24,0.0576,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Natasha Howard,natasha howard,natasha howard,MIN,GSV,steals,1.27,0.0,1.27,1.27,1.6129,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Natasha Howard,natasha howard,natasha howard,MIN,GSV,blocks,0.4,0.0,0.4,0.4,0.16000000000000003,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Naz Hillmon,naz hillmon,naz hillmon,ATL,IND,points,9.35,12.0,-2.6500000000000004,2.6500000000000004,7.022500000000002,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Naz Hillmon,naz hillmon,naz hillmon,ATL,IND,rebounds,6.79,5.0,1.79,1.79,3.2041,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Naz Hillmon,naz hillmon,naz hillmon,ATL,IND,assists,2.54,1.0,1.54,1.54,2.3716,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Naz Hillmon,naz hillmon,naz hillmon,ATL,IND,threes_made,1.5,2.0,-0.5,0.5,0.25,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Naz Hillmon,naz hillmon,naz hillmon,ATL,IND,steals,1.05,1.0,0.050000000000000044,0.050000000000000044,0.0025000000000000044,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Naz Hillmon,naz hillmon,naz hillmon,ATL,IND,blocks,0.58,0.0,0.58,0.58,0.3364,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Nia Coffey,nia coffey,nia coffey,MIN,GSV,points,4.84,3.0,1.8399999999999999,1.8399999999999999,3.3855999999999993,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Nia Coffey,nia coffey,nia coffey,MIN,GSV,rebounds,2.94,6.0,-3.06,3.06,9.3636,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Nia Coffey,nia coffey,nia coffey,MIN,GSV,assists,1.19,5.0,-3.81,3.81,14.5161,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Nia Coffey,nia coffey,nia coffey,MIN,GSV,threes_made,0.76,1.0,-0.24,0.24,0.0576,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Nia Coffey,nia coffey,nia coffey,MIN,GSV,steals,0.5,0.0,0.5,0.5,0.25,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Nia Coffey,nia coffey,nia coffey,MIN,GSV,blocks,0.55,3.0,-2.45,2.45,6.002500000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Olivia Miles,olivia miles,olivia miles,MIN,GSV,points,12.34,28.0,-15.66,15.66,245.2356,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Olivia Miles,olivia miles,olivia miles,MIN,GSV,rebounds,4.59,4.0,0.5899999999999999,0.5899999999999999,0.34809999999999985,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Olivia Miles,olivia miles,olivia miles,MIN,GSV,assists,3.95,7.0,-3.05,3.05,9.302499999999998,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Olivia Miles,olivia miles,olivia miles,MIN,GSV,threes_made,2.32,8.0,-5.68,5.68,32.2624,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Olivia Miles,olivia miles,olivia miles,MIN,GSV,steals,1.31,0.0,1.31,1.31,1.7161000000000002,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Olivia Miles,olivia miles,olivia miles,MIN,GSV,blocks,0.34,3.0,-2.66,2.66,7.0756000000000006,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Rhyne Howard,rhyne howard,rhyne howard,ATL,IND,points,15.99,8.0,7.99,7.99,63.84010000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Rhyne Howard,rhyne howard,rhyne howard,ATL,IND,rebounds,3.79,4.0,-0.20999999999999996,0.20999999999999996,0.044099999999999986,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Rhyne Howard,rhyne howard,rhyne howard,ATL,IND,assists,5.01,0.0,5.01,5.01,25.100099999999998,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Rhyne Howard,rhyne howard,rhyne howard,ATL,IND,threes_made,3.08,2.0,1.08,1.08,1.1664,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Rhyne Howard,rhyne howard,rhyne howard,ATL,IND,steals,1.42,3.0,-1.58,1.58,2.4964000000000004,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Rhyne Howard,rhyne howard,rhyne howard,ATL,IND,blocks,1.18,0.0,1.18,1.18,1.3923999999999999,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Sophie Cunningham,sophie cunningham,sophie cunningham,IND,ATL,points,5.63,8.0,-2.37,2.37,5.6169,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Sophie Cunningham,sophie cunningham,sophie cunningham,IND,ATL,rebounds,1.72,2.0,-0.28,0.28,0.07840000000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Sophie Cunningham,sophie cunningham,sophie cunningham,IND,ATL,assists,1.36,0.0,1.36,1.36,1.8496000000000004,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Sophie Cunningham,sophie cunningham,sophie cunningham,IND,ATL,threes_made,1.53,2.0,-0.47,0.47,0.22089999999999999,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Sophie Cunningham,sophie cunningham,sophie cunningham,IND,ATL,steals,0.79,0.0,0.79,0.79,0.6241000000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Sophie Cunningham,sophie cunningham,sophie cunningham,IND,ATL,blocks,0.31,0.0,0.31,0.31,0.0961,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Veronica Burton,veronica burton,veronica burton,GSV,MIN,points,14.09,8.0,6.09,6.09,37.0881,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Veronica Burton,veronica burton,veronica burton,GSV,MIN,rebounds,4.3,2.0,2.3,2.3,5.289999999999999,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
2026-06-04,2026-06-04,Veronica Burton,veronica burton,veronica burton,GSV,MIN,assists,7.39,3.0,4.39,4.39,19.2721,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260604.csv,2026-06-11T11:30:45Z
