player_name,player_key,team,opponent,stat,line,sportsbook,over_odds,under_odds,mean,median,floor,ceiling,stddev,p10,p50,p90,over_hit_rate,under_hit_rate,projected_minutes,confidence,confidence_label,model_projection,line_delta
Jordin Canada,jordin canada,ATL,WAS,points,10.5,prizepicks,,,10.834587946704724,10.204781667898814,5.678615910247506,16.850268376893478,4.438277357480139,5.678615910247506,10.204781667898814,16.850268376893478,0.471,0.529,30.2779097534654,medium,Medium,11.612164913078123,0.33458794670472436
Jordin Canada,jordin canada,ATL,WAS,pra,21.5,prizepicks,,,22.953130024503746,22.440533193947196,15.496214908601068,31.10651908394083,6.151335159412668,15.496214908601068,22.440533193947196,31.10651908394083,0.5625,0.4375,30.2779097534654,medium,Medium,23.76479491696827,1.4531300245037464
Jordin Canada,jordin canada,ATL,WAS,pr,14.0,prizepicks,,,15.902899159275805,15.18842013854151,9.531719862929817,23.169318032523748,5.4102814790077876,9.531719862929817,15.18842013854151,23.169318032523748,0.5944,0.4056,30.2779097534654,medium,Medium,17.068730895636357,1.9028991592758047
Jordin Canada,jordin canada,ATL,WAS,pa,18.0,prizepicks,,,18.566941821445027,18.14438505576178,11.905927157350833,25.799999949097916,5.4800750897316,11.905927157350833,18.14438505576178,25.799999949097916,0.5089,0.4911,30.2779097534654,medium,Medium,19.042441911117535,0.5669418214450275
Jordin Canada,jordin canada,ATL,WAS,ra,10.5,prizepicks,,,11.841505154993818,11.497592478555639,7.095473194299136,17.052850037939432,3.9096408775927483,7.095473194299136,11.497592478555639,17.052850037939432,0.6072,0.3928,30.2779097534654,medium,Medium,,1.3415051549938184
Kahleah Copper,kahleah copper,PHX,CON,points,21.0,prizepicks,,,18.880874132322006,17.86408067093192,10.04249596572301,29.29191846962117,7.725362748277138,10.04249596572301,17.86408067093192,29.29191846962117,0.3407,0.6593,29.496065053945774,medium,Medium,20.273716814054005,-2.119125867677994
Kahleah Copper,kahleah copper,PHX,CON,pra,26.5,prizepicks,,,22.408374465154814,21.641414038349577,13.142835390490166,32.92965646668086,7.90042617128227,13.142835390490166,21.641414038349577,32.92965646668086,0.2695,0.7305,29.496065053945774,medium,Medium,24.44248340135564,-4.0916255348451855
Kahleah Copper,kahleah copper,PHX,CON,pr,24.5,prizepicks,,,20.584515772886643,19.754587600790856,11.840840616584307,30.577317378029207,7.509189863548728,11.840840616584307,19.754587600790856,30.577317378029207,0.2654,0.7346,29.496065053945774,medium,Medium,22.34963987819497,-3.9154842271133568
Kahleah Copper,kahleah copper,PHX,CON,pa,23.5,prizepicks,,,18.934113114460196,18.0559168366102,10.361244932158982,28.754312540002775,7.370742265038456,10.361244932158982,18.0559168366102,28.754312540002775,0.2381,0.7619,29.496065053945774,medium,Medium,20.465365899489623,-4.565886885539804
Kayla Thornton,kayla thornton,GSV,DAL,rebounds,4.5,prizepicks,,,3.1939428677896053,2.3279606396038544,0.4777121140889593,7.046661242702719,2.9485567140706186,0.4777121140889593,2.3279606396038544,7.046661242702719,0.2401,0.7599,26.012343109649247,medium,Medium,2.137517932794389,-1.3060571322103947
Kayla Thornton,kayla thornton,GSV,DAL,pra,14.5,prizepicks,,,22.077136906667317,16.635640044778256,5.146428542120317,45.8283850774096,19.2253536715491,5.146428542120317,16.635640044778256,45.8283850774096,0.5626,0.4374,26.012343109649247,medium,Medium,14.56137597816886,7.577136906667317
Kayla Thornton,kayla thornton,GSV,DAL,pr,13.0,prizepicks,,,20.890402890944806,15.305874957182539,4.334163212638236,44.48723182555896,19.02350342253103,4.334163212638236,15.305874957182539,44.48723182555896,0.5678,0.4322,26.012343109649247,medium,Medium,13.141701867534755,7.890402890944806
