game_date,season,player_name,team,opponent,home_away,minutes,points,rebounds,assists,threes_made,steals,blocks,turnovers,fga,fgm,fta,ftm,offensive_rebounds,defensive_rebounds,plus_minus,player_key,is_home,_data_source,game_id,player_id,position,starter,played,source,name_key,reason
2026-05-28,2026,Rori Harmon,WAS,SEA,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,rori harmon,0,last_good_canonical,401856942.0,4433523.0,G,0.0,0.0,espn,rori harmon,no_projection_for_player_team_date
2026-05-29,2026,Rori Harmon,WAS,LAS,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,rori harmon,0,last_good_canonical,401856946.0,4433523.0,G,0.0,0.0,espn,rori harmon,no_projection_for_player_team_date
2026-06-02,2026,Rori Harmon,WAS,CHI,H,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,rori harmon,1,last_good_canonical,,,,,,,rori harmon,no_projection_for_player_team_date
2026-06-06,2026,Rori Harmon,WAS,ATL,A,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rori harmon,0,last_good_canonical,,,,,,,rori harmon,no_projection_for_player_team_date
2026-05-08,2026,Sabrina Ionescu,NYL,CON,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sabrina ionescu,0,last_good_canonical,401856890.0,4066533.0,G,0.0,0.0,espn,sabrina ionescu,no_projection_for_player_team_date
2026-05-10,2026,Sabrina Ionescu,NYL,WAS,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sabrina ionescu,0,last_good_canonical,401856897.0,4066533.0,G,0.0,0.0,espn,sabrina ionescu,no_projection_for_player_team_date
2026-06-18,2026,Sabrina Ionescu,NYL,CHI,A,28.0,10.0,3.0,1.0,2.0,0.0,0.0,3.0,9.0,4.0,0.0,0.0,1.0,2.0,,sabrina ionescu,0,last_good_canonical,401856997.0,4066533.0,G,1.0,1.0,espn,sabrina ionescu,no_projection_for_player_team_date
2026-06-22,2026,Sabrina Ionescu,NYL,LAS,A,22.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,,sabrina ionescu,0,last_good_canonical,401857011.0,4066533.0,G,1.0,1.0,espn,sabrina ionescu,no_projection_for_player_team_date
2026-06-24,2026,Sabrina Ionescu,NYL,LVA,A,30.0,16.0,10.0,4.0,2.0,1.0,0.0,2.0,12.0,5.0,4.0,4.0,1.0,9.0,,sabrina ionescu,0,last_good_canonical,401857016.0,4066533.0,G,1.0,1.0,espn,sabrina ionescu,no_projection_for_player_team_date
2026-06-26,2026,Sabrina Ionescu,NYL,SEA,A,29.0,14.0,2.0,5.0,1.0,1.0,0.0,2.0,12.0,5.0,3.0,3.0,0.0,2.0,,sabrina ionescu,0,last_good_canonical,401857023.0,4066533.0,G,1.0,1.0,espn,sabrina ionescu,no_projection_for_player_team_date
2026-05-13,2026,Sami Whitcomb,PHX,MIN,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sami whitcomb,1,last_good_canonical,401856902.0,887.0,G,0.0,0.0,espn,sami whitcomb,no_projection_for_player_team_date
2026-05-20,2026,Sami Whitcomb,PHX,TOR,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sami whitcomb,1,last_good_canonical,401856920.0,887.0,G,0.0,0.0,espn,sami whitcomb,no_projection_for_player_team_date
2026-05-22,2026,Sami Whitcomb,PHX,LAS,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sami whitcomb,1,last_good_canonical,401856926.0,887.0,G,0.0,0.0,espn,sami whitcomb,no_projection_for_player_team_date
2026-05-24,2026,Sami Whitcomb,PHX,ATL,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sami whitcomb,0,last_good_canonical,401856933.0,887.0,G,0.0,0.0,espn,sami whitcomb,no_projection_for_player_team_date
2026-05-29,2026,Sami Whitcomb,PHX,NYL,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sami whitcomb,0,last_good_canonical,401856945.0,887.0,G,0.0,0.0,espn,sami whitcomb,no_projection_for_player_team_date
2026-06-02,2026,Sami Whitcomb,PHX,MIN,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sami whitcomb,1,last_good_canonical,401856954.0,887.0,G,0.0,0.0,espn,sami whitcomb,no_projection_for_player_team_date
2026-06-03,2026,Sami Whitcomb,PHX,SEA,A,,,,,,,,,,,,,,,,sami whitcomb,0,last_good_canonical,,,,,,,sami whitcomb,no_projection_for_player_team_date
2026-06-04,2026,Sami Whitcomb,PHX,SEA,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sami whitcomb,0,last_good_canonical,401856960.0,887.0,G,0.0,0.0,espn,sami whitcomb,no_projection_for_player_team_date
2026-06-06,2026,Sami Whitcomb,PHX,POR,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sami whitcomb,0,last_good_canonical,401856965.0,887.0,G,0.0,0.0,espn,sami whitcomb,no_projection_for_player_team_date
2026-06-14,2026,Sami Whitcomb,PHX,LAS,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sami whitcomb,1,last_good_canonical,401856989.0,887.0,G,0.0,0.0,espn,sami whitcomb,no_projection_for_player_team_date
2026-06-18,2026,Sami Whitcomb,PHX,LVA,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sami whitcomb,1,last_good_canonical,401857000.0,887.0,G,0.0,0.0,espn,sami whitcomb,no_projection_for_player_team_date
2026-06-23,2026,Sami Whitcomb,PHX,IND,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sami whitcomb,0,last_good_canonical,401857014.0,887.0,G,0.0,0.0,espn,sami whitcomb,no_projection_for_player_team_date
2025-07-05,2025,Sania Feagin,LAS,IND,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sania feagin,0,last_good_canonical,401736225.0,4433795.0,F,0.0,0.0,espn,sania feagin,no_projection_for_player_team_date
2026-05-10,2026,Sania Feagin,LAS,LVA,A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sania feagin,0,last_good_canonical,401856898.0,4433795.0,F,0.0,1.0,espn,sania feagin,no_projection_for_player_team_date
2026-05-22,2026,Sania Feagin,LAS,PHX,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sania feagin,0,last_good_canonical,401856926.0,4433795.0,F,0.0,0.0,espn,sania feagin,no_projection_for_player_team_date
2026-05-30,2026,Sania Feagin,LAS,CON,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sania feagin,0,last_good_canonical,401856950.0,4433795.0,F,0.0,0.0,espn,sania feagin,no_projection_for_player_team_date
2026-06-02,2026,Sania Feagin,LAS,LVA,H,,,,,,,,,,,,,,,,sania feagin,1,last_good_canonical,,,,,,,sania feagin,no_projection_for_player_team_date
2026-06-03,2026,Sania Feagin,LAS,LVA,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sania feagin,0,last_good_canonical,401856958.0,4433795.0,F,0.0,0.0,espn,sania feagin,no_projection_for_player_team_date
2026-06-06,2026,Sania Feagin,LAS,DAL,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sania feagin,0,last_good_canonical,401856964.0,4433795.0,F,0.0,0.0,espn,sania feagin,no_projection_for_player_team_date
2026-06-11,2026,Sania Feagin,LAS,SEA,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sania feagin,0,last_good_canonical,401856979.0,4433795.0,F,0.0,0.0,espn,sania feagin,no_projection_for_player_team_date
2026-06-14,2026,Sania Feagin,LAS,PHX,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sania feagin,0,last_good_canonical,401856989.0,4433795.0,F,0.0,0.0,espn,sania feagin,no_projection_for_player_team_date
2026-06-16,2026,Sania Feagin,LAS,GSV,A,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,sania feagin,0,last_good_canonical,401856994.0,4433795.0,F,0.0,1.0,espn,sania feagin,no_projection_for_player_team_date
2026-06-18,2026,Sania Feagin,LAS,MIN,A,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,sania feagin,0,last_good_canonical,401856999.0,4433795.0,F,0.0,1.0,espn,sania feagin,no_projection_for_player_team_date
2026-05-14,2026,Saniya Rivers,CON,LVA,H,30.0,8.0,1.0,4.0,0.0,0.0,1.0,2.0,11.0,2.0,4.0,4.0,0.0,1.0,,saniya rivers,1,last_good_canonical,401856905.0,4433514.0,G,1.0,1.0,espn,saniya rivers,no_projection_for_player_team_date
2026-05-19,2026,Saniya Rivers,CON,POR,A,28.0,9.0,3.0,6.0,0.0,4.0,0.0,1.0,8.0,4.0,2.0,1.0,1.0,2.0,,saniya rivers,0,last_good_canonical,401856919.0,4433514.0,G,0.0,1.0,espn,saniya rivers,no_projection_for_player_team_date
2026-05-21,2026,Saniya Rivers,CON,SEA,A,13.0,2.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,,saniya rivers,0,last_good_canonical,401856923.0,4433514.0,G,0.0,1.0,espn,saniya rivers,no_projection_for_player_team_date
2026-05-23,2026,Saniya Rivers,CON,SEA,A,21.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,6.0,1.0,2.0,0.0,0.0,2.0,,saniya rivers,0,last_good_canonical,401856929.0,4433514.0,G,0.0,1.0,espn,saniya rivers,no_projection_for_player_team_date
2026-05-28,2026,Saniya Rivers,CON,POR,A,23.0,7.0,1.0,2.0,0.0,0.0,0.0,3.0,11.0,3.0,2.0,1.0,1.0,0.0,,saniya rivers,0,last_good_canonical,401856941.0,4433514.0,G,1.0,1.0,espn,saniya rivers,no_projection_for_player_team_date
2026-05-30,2026,Saniya Rivers,CON,LAS,H,29.0,9.0,0.0,4.0,0.0,2.0,1.0,3.0,10.0,4.0,2.0,1.0,0.0,0.0,,saniya rivers,1,last_good_canonical,401856950.0,4433514.0,G,1.0,1.0,espn,saniya rivers,no_projection_for_player_team_date
2026-06-02,2026,Saniya Rivers,CON,ATL,A,29.0,11.0,1.0,2.0,1.0,0.0,0.0,0.0,6.0,4.0,2.0,2.0,0.0,1.0,-5.0,saniya rivers,0,last_good_canonical,,,,,,,saniya rivers,no_projection_for_player_team_date
2025-07-05,2025,Sarah Ashlee Barker,LAS,IND,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,sarah ashlee barker,0,last_good_canonical,401736225.0,4703794.0,G,0.0,0.0,espn,sarah ashlee barker,no_projection_for_player_team_date
2026-05-10,2026,Sarah Ashlee Barker,POR,CHI,H,24.0,13.0,4.0,0.0,1.0,1.0,1.0,1.0,9.0,6.0,0.0,0.0,0.0,4.0,,sarah ashlee barker,1,last_good_canonical,401856895.0,4703794.0,G,0.0,1.0,espn,sarah ashlee barker,no_projection_for_player_team_date
2026-05-13,2026,Sarah Ashlee Barker,POR,NYL,H,22.0,5.0,2.0,3.0,1.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,1.0,1.0,,sarah ashlee barker,1,last_good_canonical,401856903.0,4703794.0,G,0.0,1.0,espn,sarah ashlee barker,no_projection_for_player_team_date
2026-05-15,2026,Sarah Ashlee Barker,POR,NYL,H,21.0,6.0,3.0,2.0,2.0,1.0,0.0,3.0,4.0,2.0,0.0,0.0,1.0,2.0,,sarah ashlee barker,1,last_good_canonical,401856909.0,4703794.0,G,0.0,1.0,espn,sarah ashlee barker,no_projection_for_player_team_date
2026-05-19,2026,Sarah Ashlee Barker,POR,CON,H,21.0,18.0,4.0,3.0,2.0,2.0,0.0,2.0,13.0,7.0,4.0,2.0,3.0,1.0,,sarah ashlee barker,1,last_good_canonical,401856919.0,4703794.0,G,0.0,1.0,espn,sarah ashlee barker,no_projection_for_player_team_date
2026-05-20,2026,Sarah Ashlee Barker,POR,IND,A,19.0,8.0,6.0,1.0,0.0,1.0,0.0,0.0,8.0,2.0,4.0,4.0,0.0,6.0,,sarah ashlee barker,0,last_good_canonical,401856921.0,4703794.0,G,0.0,1.0,espn,sarah ashlee barker,no_projection_for_player_team_date
2026-05-23,2026,Sarah Ashlee Barker,POR,TOR,A,19.0,12.0,3.0,1.0,1.0,0.0,0.0,0.0,6.0,5.0,3.0,1.0,1.0,2.0,,sarah ashlee barker,0,last_good_canonical,401856931.0,4703794.0,G,0.0,1.0,espn,sarah ashlee barker,no_projection_for_player_team_date
2026-05-28,2026,Sarah Ashlee Barker,POR,CON,H,22.0,4.0,11.0,1.0,0.0,3.0,1.0,4.0,4.0,2.0,0.0,0.0,2.0,9.0,,sarah ashlee barker,1,last_good_canonical,401856941.0,4703794.0,G,0.0,1.0,espn,sarah ashlee barker,no_projection_for_player_team_date
2026-05-30,2026,Sarah Ashlee Barker,POR,ATL,H,21.0,14.0,2.0,0.0,2.0,0.0,0.0,3.0,9.0,6.0,0.0,0.0,0.0,2.0,,sarah ashlee barker,1,last_good_canonical,401856948.0,4703794.0,G,0.0,1.0,espn,sarah ashlee barker,no_projection_for_player_team_date
2026-05-31,2026,Sarah Ashlee Barker,POR,IND,H,28.0,15.0,6.0,4.0,3.0,0.0,0.0,2.0,13.0,4.0,4.0,4.0,1.0,5.0,,sarah ashlee barker,1,last_good_canonical,401856951.0,4703794.0,G,0.0,1.0,espn,sarah ashlee barker,no_projection_for_player_team_date
2026-06-02,2026,Sarah Ashlee Barker,POR,GSV,A,23.0,8.0,3.0,3.0,2.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,3.0,-16.0,sarah ashlee barker,0,last_good_canonical,,,,,,,sarah ashlee barker,no_projection_for_player_team_date
2026-06-03,2026,Sarah Ashlee Barker,POR,GSV,A,23.0,8.0,3.0,3.0,2.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,3.0,,sarah ashlee barker,0,last_good_canonical,401856957.0,4703794.0,G,0.0,1.0,espn,sarah ashlee barker,no_projection_for_player_team_date
2026-06-06,2026,Sarah Ashlee Barker,POR,PHX,H,29.0,15.0,7.0,3.0,2.0,0.0,0.0,1.0,10.0,6.0,2.0,1.0,1.0,6.0,,sarah ashlee barker,1,last_good_canonical,401856965.0,4703794.0,G,1.0,1.0,espn,sarah ashlee barker,no_projection_for_player_team_date
2026-06-12,2026,Sarah Ashlee Barker,POR,LVA,H,30.0,14.0,1.0,4.0,2.0,1.0,0.0,2.0,11.0,6.0,0.0,0.0,1.0,0.0,,sarah ashlee barker,1,last_good_canonical,401856983.0,4703794.0,G,1.0,1.0,espn,sarah ashlee barker,no_projection_for_player_team_date
2026-06-14,2026,Sarah Ashlee Barker,POR,DAL,H,32.0,10.0,5.0,3.0,2.0,1.0,0.0,2.0,8.0,4.0,0.0,0.0,0.0,5.0,,sarah ashlee barker,1,last_good_canonical,401856988.0,4703794.0,G,1.0,1.0,espn,sarah ashlee barker,no_projection_for_player_team_date
2026-06-16,2026,Sarah Ashlee Barker,POR,MIN,A,25.0,8.0,2.0,2.0,2.0,2.0,1.0,7.0,5.0,3.0,0.0,0.0,0.0,2.0,,sarah ashlee barker,0,last_good_canonical,401856993.0,4703794.0,G,1.0,1.0,espn,sarah ashlee barker,no_projection_for_player_team_date
2026-06-18,2026,Sarah Ashlee Barker,POR,SEA,H,24.0,12.0,6.0,0.0,2.0,0.0,1.0,1.0,11.0,3.0,4.0,4.0,1.0,5.0,,sarah ashlee barker,1,last_good_canonical,401857001.0,4703794.0,G,1.0,1.0,espn,sarah ashlee barker,no_projection_for_player_team_date
2026-06-25,2026,Sarah Ashlee Barker,POR,CHI,A,26.0,13.0,5.0,2.0,2.0,1.0,0.0,1.0,12.0,5.0,3.0,1.0,0.0,5.0,,sarah ashlee barker,0,last_good_canonical,401857019.0,4703794.0,G,1.0,1.0,espn,sarah ashlee barker,no_projection_for_player_team_date
2026-05-08,2026,Satou Sabally,NYL,CON,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,satou sabally,0,last_good_canonical,401856890.0,4281929.0,F,0.0,0.0,espn,satou sabally,no_projection_for_player_team_date
2026-05-10,2026,Satou Sabally,NYL,WAS,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,satou sabally,0,last_good_canonical,401856897.0,4281929.0,F,0.0,0.0,espn,satou sabally,no_projection_for_player_team_date
2026-05-22,2026,Satou Sabally,NYL,GSV,A,16.0,5.0,4.0,2.0,1.0,0.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,4.0,,satou sabally,0,last_good_canonical,401856924.0,4281929.0,F,1.0,1.0,espn,satou sabally,no_projection_for_player_team_date
2026-06-07,2026,Satou Sabally,NYL,IND,A,22.0,13.0,5.0,1.0,0.0,0.0,0.0,2.0,11.0,5.0,4.0,3.0,1.0,4.0,,satou sabally,0,last_good_canonical,401856969.0,4281929.0,F,0.0,1.0,espn,satou sabally,no_projection_for_player_team_date
2026-06-18,2026,Satou Sabally,NYL,CHI,A,19.0,17.0,2.0,2.0,1.0,0.0,0.0,1.0,11.0,8.0,0.0,0.0,1.0,1.0,,satou sabally,0,last_good_canonical,401856997.0,4281929.0,F,0.0,1.0,espn,satou sabally,no_projection_for_player_team_date
2026-06-22,2026,Satou Sabally,NYL,LAS,A,27.0,14.0,5.0,7.0,3.0,0.0,0.0,3.0,12.0,5.0,2.0,1.0,1.0,4.0,,satou sabally,0,last_good_canonical,401857011.0,4281929.0,F,1.0,1.0,espn,satou sabally,no_projection_for_player_team_date
2026-06-24,2026,Satou Sabally,NYL,LVA,A,8.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,satou sabally,0,last_good_canonical,401857016.0,4281929.0,F,1.0,1.0,espn,satou sabally,no_projection_for_player_team_date
2026-06-26,2026,Satou Sabally,NYL,SEA,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,satou sabally,0,last_good_canonical,401857023.0,4281929.0,F,0.0,0.0,espn,satou sabally,no_projection_for_player_team_date
2026-05-28,2026,Saylor Poffenbarger,CHI,TOR,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,saylor poffenbarger,1,last_good_canonical,401856939.0,4433542.0,G,0.0,0.0,espn,saylor poffenbarger,no_projection_for_player_team_date
2026-05-29,2026,Saylor Poffenbarger,CHI,MIN,H,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,saylor poffenbarger,1,last_good_canonical,401856947.0,4433542.0,G,0.0,1.0,espn,saylor poffenbarger,no_projection_for_player_team_date
2026-06-02,2026,Saylor Poffenbarger,CHI,WAS,A,6.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-2.0,saylor poffenbarger,0,last_good_canonical,,,,,,,saylor poffenbarger,no_projection_for_player_team_date
2026-06-18,2026,Saylor Poffenbarger,CHI,NYL,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,saylor poffenbarger,1,last_good_canonical,401856997.0,4433542.0,G,0.0,0.0,espn,saylor poffenbarger,no_projection_for_player_team_date
2026-06-21,2026,Saylor Poffenbarger,CHI,DAL,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,saylor poffenbarger,0,last_good_canonical,401857008.0,4433542.0,G,0.0,0.0,espn,saylor poffenbarger,no_projection_for_player_team_date
2026-05-10,2026,Serah Williams,POR,CHI,H,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,,serah williams,1,last_good_canonical,401856895.0,5108550.0,C,0.0,1.0,espn,serah williams,no_projection_for_player_team_date
2026-05-13,2026,Serah Williams,POR,NYL,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,serah williams,1,last_good_canonical,401856903.0,5108550.0,C,0.0,0.0,espn,serah williams,no_projection_for_player_team_date
2026-05-15,2026,Serah Williams,POR,NYL,H,4.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,,serah williams,1,last_good_canonical,401856909.0,5108550.0,C,0.0,1.0,espn,serah williams,no_projection_for_player_team_date
2026-05-19,2026,Serah Williams,POR,CON,H,12.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,4.0,,serah williams,1,last_good_canonical,401856919.0,5108550.0,C,0.0,1.0,espn,serah williams,no_projection_for_player_team_date
2026-05-20,2026,Serah Williams,POR,IND,A,17.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,2.0,,serah williams,0,last_good_canonical,401856921.0,5108550.0,C,0.0,1.0,espn,serah williams,no_projection_for_player_team_date
2026-05-23,2026,Serah Williams,POR,TOR,A,14.0,8.0,3.0,0.0,0.0,2.0,1.0,0.0,6.0,3.0,2.0,2.0,1.0,2.0,,serah williams,0,last_good_canonical,401856931.0,5108550.0,C,0.0,1.0,espn,serah williams,no_projection_for_player_team_date
2026-05-28,2026,Serah Williams,POR,CON,H,11.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,,serah williams,1,last_good_canonical,401856941.0,5108550.0,C,0.0,1.0,espn,serah williams,no_projection_for_player_team_date
2026-05-30,2026,Serah Williams,POR,ATL,H,20.0,0.0,6.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,,serah williams,1,last_good_canonical,401856948.0,5108550.0,C,0.0,1.0,espn,serah williams,no_projection_for_player_team_date
2026-05-31,2026,Serah Williams,POR,IND,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,serah williams,1,last_good_canonical,401856951.0,5108550.0,C,0.0,0.0,espn,serah williams,no_projection_for_player_team_date
2026-06-02,2026,Serah Williams,POR,GSV,A,9.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,serah williams,0,last_good_canonical,,,,,,,serah williams,no_projection_for_player_team_date
2026-06-03,2026,Serah Williams,POR,GSV,A,9.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,1.0,,serah williams,0,last_good_canonical,401856957.0,5108550.0,C,0.0,1.0,espn,serah williams,no_projection_for_player_team_date
2026-06-06,2026,Serah Williams,POR,PHX,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,serah williams,1,last_good_canonical,401856965.0,5108550.0,C,0.0,0.0,espn,serah williams,no_projection_for_player_team_date
2026-06-12,2026,Serah Williams,POR,LVA,H,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,serah williams,1,last_good_canonical,401856983.0,5108550.0,C,0.0,1.0,espn,serah williams,no_projection_for_player_team_date
2026-06-14,2026,Serah Williams,POR,DAL,H,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,,serah williams,1,last_good_canonical,401856988.0,5108550.0,C,0.0,1.0,espn,serah williams,no_projection_for_player_team_date
2026-06-16,2026,Serah Williams,POR,MIN,A,13.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,,serah williams,0,last_good_canonical,401856993.0,5108550.0,C,0.0,1.0,espn,serah williams,no_projection_for_player_team_date
2026-06-18,2026,Serah Williams,POR,SEA,H,12.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,,serah williams,1,last_good_canonical,401857001.0,5108550.0,C,0.0,1.0,espn,serah williams,no_projection_for_player_team_date
2026-06-25,2026,Serah Williams,POR,CHI,A,7.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,,serah williams,0,last_good_canonical,401857019.0,5108550.0,C,0.0,1.0,espn,serah williams,no_projection_for_player_team_date
2026-05-19,2026,Shakira Austin,WAS,DAL,A,26.0,12.0,4.0,1.0,0.0,1.0,0.0,4.0,10.0,5.0,2.0,2.0,0.0,4.0,,shakira austin,0,last_good_canonical,401856918.0,4398911.0,C,1.0,1.0,espn,shakira austin,no_projection_for_player_team_date
2026-05-28,2026,Shakira Austin,WAS,SEA,A,29.0,18.0,13.0,5.0,1.0,0.0,1.0,2.0,13.0,6.0,5.0,5.0,2.0,11.0,,shakira austin,0,last_good_canonical,401856942.0,4398911.0,C,1.0,1.0,espn,shakira austin,no_projection_for_player_team_date
2026-05-09,2026,Shatori Walker-Kimbrough,IND,DAL,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,shatori walker-kimbrough,1,last_good_canonical,401856893.0,3058893.0,G,0.0,0.0,espn,shatori walker-kimbrough,no_projection_for_player_team_date
2026-05-14,2026,Shatori Walker-Kimbrough,IND,LAS,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,shatori walker-kimbrough,0,last_good_canonical,401856907.0,3058893.0,G,0.0,0.0,espn,shatori walker-kimbrough,no_projection_for_player_team_date
2026-05-15,2026,Shatori Walker-Kimbrough,IND,WAS,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,shatori walker-kimbrough,1,last_good_canonical,401856911.0,3058893.0,G,0.0,0.0,espn,shatori walker-kimbrough,no_projection_for_player_team_date
2026-05-17,2026,Shatori Walker-Kimbrough,IND,SEA,H,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,shatori walker-kimbrough,1,last_good_canonical,401856916.0,3058893.0,G,0.0,1.0,espn,shatori walker-kimbrough,no_projection_for_player_team_date
