TEAM_ABBREVIATION,PLAYER_ID,SECONDS_PLAYED,GAMES_IN_SAMPLE,AVG_MINUTES_TOTAL,Q1_MINUTES,Q2_MINUTES,Q3_MINUTES,Q4_MINUTES,Q1_SHARE,Q2_SHARE,Q3_SHARE,Q4_SHARE
CHA,1642883,1440.111111111111,9,24.00185185185185,4.857407407407408,6.461111111111111,7.335185185185185,6.016666666666667,0.19689235850472903,0.2618976129710254,0.29732772856928386,0.24388229995496172
CHA,1629632,1439.5555555555557,9,23.992592592592594,5.583333333333333,7.705555555555555,4.729166666666667,7.3125,0.22041890558175237,0.3042000219322294,0.18669810286215596,0.28868296962386225
CHA,1642851,1437.2857142857142,14,23.954761904761902,11.346428571428572,7.8875,6.185416666666667,7.103703703703704,0.3488734586887403,0.2425203127208319,0.19018563350981244,0.2184205950806154
CHA,1641750,1247.4,10,20.790000000000003,6.253333333333333,4.741666666666666,5.3875,8.041666666666666,0.2560305708144256,0.19413831928759084,0.22058070899723636,0.3292504009007472
CHA,1628970,1233.3333333333333,15,20.555555555555554,10.542222222222222,8.147619047619047,6.152083333333334,6.2785714285714285,0.3387549546597232,0.26180877834683797,0.19768590214814027,0.2017503648452986
CHA,1630163,1221.357142857143,14,20.35595238095238,10.932142857142857,4.066666666666666,8.633333333333333,7.793333333333334,0.34787516952427133,0.12940668399160524,0.2747240258510308,0.24799412063309267
CHA,1630182,1048.2222222222222,9,17.470370370370368,2.630952380952381,6.409523809523809,6.923333333333333,8.476190476190476,0.10764944275582575,0.2622554750214325,0.283278777959629,0.34681630426311283
CHA,1631217,666.1538461538462,13,11.102564102564104,11.102564102564104,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CHA,1630214,459.5,4,7.658333333333333,4.733333333333333,6.15,8.816666666666666,2.7333333333333334,0.21099554234769688,0.27414561664190196,0.39301634472511143,0.12184249628528974
CHA,1626192,280.5,6,4.675,2.3833333333333333,2.4833333333333334,3.183333333333333,4.0,0.19778699861687413,0.20608575380359612,0.26417704011065,0.33195020746887965
CHA,1642862,258.0,1,4.3,0.0,0.0,0.0,4.3,0.0,0.0,0.0,1.0
CHA,1630544,239.8,5,3.996666666666667,0.0,0.0,0.0,3.996666666666667,0.0,0.0,0.0,1.0
CHA,1641810,98.0,1,1.6333333333333333,0.0,0.0,0.0,1.6333333333333333,0.0,0.0,0.0,1.0
CHI,1629012,1851.6363636363637,11,30.860606060606063,12.266666666666667,8.34074074074074,7.458333333333333,8.725,0.33341722454321243,0.22670760557708763,0.2027231086726733,0.23715206120702673
CHI,nan,1800.0,8,30.0,0.0,12.0,12.0,12.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
CHI,1630171,1536.7,10,25.611666666666668,12.783333333333333,7.933333333333334,10.093333333333334,7.166666666666667,0.3366101992451505,0.20890020187834635,0.2657772316334592,0.188712367243044
CHI,1642265,1517.8,10,25.296666666666667,10.1625,5.328571428571428,7.12962962962963,7.02,0.34285626308383876,0.17977211193853013,0.240535121474699,0.23683650350293217
CHI,1630172,1515.5,10,25.258333333333333,6.906666666666666,7.466666666666667,7.81875,7.654166666666667,0.23140818919183037,0.25017101534251934,0.26196758386732,0.25645321159833034
CHI,1631159,1506.1666666666667,12,25.102777777777778,8.472727272727273,7.022222222222222,6.291666666666667,8.191666666666666,0.2826288390585778,0.23424364438903583,0.20987415132166384,0.2732533652307226
CHI,1630200,1426.1875,16,23.769791666666666,8.386458333333334,9.173333333333334,7.816666666666666,8.47037037037037,0.24777678307024495,0.2710248990721407,0.23094236494337572,0.25025595291423847
CHI,1642950,1392.9,10,23.215,5.628571428571429,9.247619047619049,8.330555555555556,7.803333333333333,0.18150780468204145,0.2982133305351307,0.2686402526572262,0.25163861212560173
CHI,1641824,1244.7272727272727,11,20.745454545454546,11.11969696969697,8.66111111111111,7.836111111111111,3.45,0.3579272505588295,0.2787888640520219,0.25223328591749644,0.11105059947165212
CHI,1631338,1213.0,2,20.216666666666665,3.3833333333333333,4.05,5.741666666666666,10.758333333333333,0.1413649025069638,0.1692200557103064,0.2399025069637883,0.4495125348189415
CHI,1630581,1175.5555555555557,9,19.592592592592595,11.674074074074074,7.025,7.791666666666667,12.0,0.30329564589848446,0.18251142650950203,0.20242963675727685,0.31176329083473653
CHI,1627824,1130.0,9,18.833333333333332,10.8,4.97,8.566666666666666,3.8541666666666665,0.383103254604038,0.17629844216500634,0.3038812852877708,0.13671701794318483
CHI,1630644,965.1428571428571,7,16.085714285714285,4.220833333333333,4.554166666666666,6.404166666666667,7.411904761904762,0.1868363502226438,0.201591442046742,0.2834822016704872,0.328090006060127
CHI,1630208,960.0,3,16.0,12.0,12.0,0.0,0.0,0.5,0.5,0.0,0.0
CHI,1630188,720.0,2,12.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CHI,1642530,636.8571428571429,7,10.614285714285716,2.8,4.605555555555555,6.516666666666667,5.578571428571428,0.14358389971918115,0.23617272394285946,0.334174433274999,0.2860689430629604
CLE,1629622,1872.25,8,31.204166666666666,11.421428571428573,9.045833333333333,9.658333333333333,7.873333333333333,0.3005723845597151,0.23805495768990978,0.2541738332221147,0.2071988245282605
CLE,nan,1710.0,8,28.5,0.0,12.0,12.0,12.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
CLE,1642281,1631.0,3,27.183333333333334,10.022222222222222,9.355555555555556,5.708333333333333,12.0,0.2702419294434874,0.25226574788405365,0.15392105460265149,0.3235712680698075
CLE,1631165,1608.6363636363637,11,26.810606060606062,9.024242424242425,8.297916666666667,7.777083333333334,8.38125,0.26953732668842667,0.24784332803475564,0.23228700566250132,0.2503323396143163
CLE,201935,1528.0,13,25.466666666666665,12.416666666666666,9.219047619047618,8.690476190476192,8.856666666666666,0.31689028243643963,0.23528267950026732,0.22179281512809296,0.2260342229352
CLE,1642400,1504.5,2,25.075,12.0,7.083333333333333,6.716666666666667,8.633333333333333,0.3484995159728945,0.20571151984511132,0.19506292352371735,0.25072604065827686
CLE,1628378,1489.6666666666667,12,24.82777777777778,12.534722222222223,8.088888888888889,8.647222222222222,7.85,0.3376735136753097,0.21790698544542972,0.23294795525124407,0.21147154562801662
CLE,1628418,1488.5,6,24.808333333333334,9.147222222222222,8.12,5.506666666666666,5.166666666666667,0.3273815441512735,0.2906169844709999,0.197085081422862,0.18491638995486448
CLE,1641772,1444.1666666666667,6,24.069444444444446,10.791666666666666,8.226666666666667,6.5,8.529166666666667,0.3169591502068189,0.2416232224588198,0.19090975842572877,0.2505078689086326
CLE,1630241,1422.4444444444443,9,23.707407407407405,11.8,8.073333333333332,7.616666666666666,9.083333333333334,0.3226394458621947,0.22074371126503822,0.20825738242799852,0.24835946044476848
CLE,1641854,1247.4,5,20.790000000000003,7.395833333333333,5.98,7.877777777777778,6.944444444444445,0.26228167820870235,0.2120713603183829,0.27937308522061216,0.24627387625230268
CLE,1630596,1166.3076923076924,13,19.43846153846154,10.759722222222223,5.807142857142858,7.078571428571428,6.676666666666667,0.354847490632979,0.19151517372339577,0.23344592516591045,0.2201914104777148
CLE,1626204,1116.0,5,18.6,5.466666666666667,6.383333333333334,6.595833333333333,6.213333333333334,0.22168902706904126,0.258862491973911,0.26747997702003984,0.25196850393700787
CLE,1642878,1086.0,4,18.1,9.275,4.9944444444444445,7.466666666666667,7.977777777777778,0.3121435916612134,0.16808450967560998,0.25128540712349257,0.268486491539684
CLE,1628386,1057.2,5,17.62,7.916666666666667,6.116666666666666,5.763333333333334,6.927777777777778,0.2962331614834525,0.22887909529353068,0.21565774155995346,0.25923000166306337
CLE,1642434,586.5,4,9.775,5.383333333333334,3.066666666666667,4.766666666666667,6.470833333333333,0.2734391534391535,0.15576719576719578,0.24211640211640212,0.3286772486772487
CLE,1630846,557.0,4,9.283333333333333,5.383333333333334,8.083333333333334,3.4,5.066666666666666,0.2454407294832827,0.3685410334346505,0.15501519756838905,0.2310030395136778
CLE,203471,531.0,1,8.85,8.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CLE,1629731,529.75,4,8.829166666666667,8.061111111111112,5.016666666666667,5.616666666666666,0.5,0.4199710564399421,0.2613603473227207,0.29261939218523875,0.026049204052098405
DAL,1630314,2479.1666666666665,6,41.31944444444444,14.569444444444445,13.019444444444444,11.423333333333334,8.422222222222222,0.30714904780867164,0.27447237122578527,0.24082359279473425,0.17755498817080884
DAL,1641890,2007.125,8,33.452083333333334,5.79047619047619,10.242857142857142,8.241666666666667,11.18125,0.16331327172152132,0.28888721009292134,0.23244608966449265,0.31535342852106474
DAL,1642967,1883.625,8,31.39375,8.691666666666666,7.3375,6.102083333333334,10.585714285714285,0.2656623820829808,0.22427203012853753,0.18651129365317617,0.3235542941353055
DAL,nan,1728.0,10,28.8,0.0,12.0,12.0,12.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
DAL,1628963,1727.6666666666667,6,28.794444444444444,8.988888888888889,8.24,8.023333333333333,7.503333333333333,0.2744233378561737,0.25156037991858893,0.24494572591587518,0.2290705563093623
DAL,1630619,1526.2,5,25.436666666666667,7.260000000000001,6.8,7.833333333333333,8.0875,0.24215470995358146,0.22681157406120575,0.2612780387469772,0.2697556772382355
