GAME_DATE,PLAYER_KEY,PLAYER,TEAM,OPPONENT,MATCHUP,STAT,STAT_LABEL,PROJECTION,MEDIAN,FLOOR,CEILING,STDDEV,MIN,CONFIDENCE,ACTIVE_PROB,INJURY_STATUS,SIM_RUNS,CONFIDENCE_RANK
2026-07-14,cassandre prosper,Cassandre Prosper,WAS,TOR,WAS @ TOR,REB,Rebounds,1.55,1.39,0.53,2.79,0.93,11.91,Medium,,UNKNOWN,10000,2
2026-07-14,angela dugalic,Angela Dugalic,WAS,TOR,WAS @ TOR,REB,Rebounds,1.33,0.3,0.0,3.69,2.89,10.81,Medium,,UNKNOWN,10000,2
2026-07-14,lucy olsen,Lucy Olsen,WAS,TOR,WAS @ TOR,REB,Rebounds,1.2,0.91,0.21,2.52,1.05,11.57,Medium,,UNKNOWN,10000,2
2026-07-14,rori harmon,Rori Harmon,WAS,TOR,WAS @ TOR,REB,Rebounds,0.85,0.84,0.5,1.22,0.28,8.04,High,,UNKNOWN,10000,3
2026-07-14,shakira austin,Shakira Austin,WAS,TOR,WAS @ TOR,SB,Stl+Blk,2.09,2.0,0.0,4.0,1.68,28.17,Medium,,UNKNOWN,10000,2
2026-07-14,sonia citron,Sonia Citron,WAS,TOR,WAS @ TOR,SB,Stl+Blk,1.6,1.0,0.0,4.0,1.83,32.92,Low,,UNKNOWN,10000,1
2026-07-14,kiki iriafen,Kiki Iriafen,WAS,TOR,WAS @ TOR,SB,Stl+Blk,1.24,1.0,0.0,3.0,1.16,28.09,Low,,UNKNOWN,10000,1
2026-07-14,alicia florez,Alicia Florez,WAS,TOR,WAS @ TOR,SB,Stl+Blk,1.22,1.0,0.0,3.0,2.06,22.55,Low,,UNKNOWN,10000,1
2026-07-14,lauren betts,Lauren Betts,WAS,TOR,WAS @ TOR,SB,Stl+Blk,1.0,1.0,0.0,2.0,1.08,14.99,Medium,,UNKNOWN,10000,2
2026-07-14,darianna littlepage-buggs,Darianna Littlepage-Buggs,WAS,TOR,WAS @ TOR,SB,Stl+Blk,0.8,0.0,0.0,2.0,1.04,11.61,Low,,UNKNOWN,10000,1
2026-07-14,michaela onyenwere,Michaela Onyenwere,WAS,TOR,WAS @ TOR,SB,Stl+Blk,0.67,0.0,0.0,2.0,0.85,23.02,Low,,UNKNOWN,10000,1
2026-07-14,cotie mcmahon,Cotie McMahon,WAS,TOR,WAS @ TOR,SB,Stl+Blk,0.62,0.0,0.0,2.0,0.87,23.92,Medium,,UNKNOWN,10000,2
2026-07-14,georgia amoore,Georgia Amoore,WAS,TOR,WAS @ TOR,SB,Stl+Blk,0.56,0.0,0.0,2.0,0.78,16.85,Medium,,UNKNOWN,10000,2
2026-07-14,lucy olsen,Lucy Olsen,WAS,TOR,WAS @ TOR,SB,Stl+Blk,0.4,0.0,0.0,1.0,0.66,11.57,Medium,,UNKNOWN,10000,2
2026-07-14,cassandre prosper,Cassandre Prosper,WAS,TOR,WAS @ TOR,SB,Stl+Blk,0.24,0.0,0.0,1.0,0.49,11.91,Medium,,UNKNOWN,10000,2
2026-07-14,angela dugalic,Angela Dugalic,WAS,TOR,WAS @ TOR,SB,Stl+Blk,0.23,0.0,0.0,1.0,0.84,10.81,Medium,,UNKNOWN,10000,2
2026-07-14,rori harmon,Rori Harmon,WAS,TOR,WAS @ TOR,SB,Stl+Blk,0.23,0.0,0.0,1.0,0.48,8.04,High,,UNKNOWN,10000,3
2026-07-14,sonia citron,Sonia Citron,WAS,TOR,WAS @ TOR,STL,Steals,1.02,0.0,0.0,3.0,1.66,32.92,Low,,UNKNOWN,10000,1
2026-07-14,alicia florez,Alicia Florez,WAS,TOR,WAS @ TOR,STL,Steals,1.0,0.0,0.0,3.0,1.97,22.55,Low,,UNKNOWN,10000,1
2026-07-14,kiki iriafen,Kiki Iriafen,WAS,TOR,WAS @ TOR,STL,Steals,0.9,1.0,0.0,2.0,0.98,28.09,Low,,UNKNOWN,10000,1
2026-07-14,shakira austin,Shakira Austin,WAS,TOR,WAS @ TOR,STL,Steals,0.73,0.0,0.0,2.0,0.99,28.17,Medium,,UNKNOWN,10000,2
2026-07-14,lauren betts,Lauren Betts,WAS,TOR,WAS @ TOR,STL,Steals,0.54,0.0,0.0,2.0,0.79,14.99,Medium,,UNKNOWN,10000,2
2026-07-14,michaela onyenwere,Michaela Onyenwere,WAS,TOR,WAS @ TOR,STL,Steals,0.44,0.0,0.0,1.0,0.68,23.02,Low,,UNKNOWN,10000,1
2026-07-14,cotie mcmahon,Cotie McMahon,WAS,TOR,WAS @ TOR,STL,Steals,0.38,0.0,0.0,1.0,0.71,23.92,Medium,,UNKNOWN,10000,2
2026-07-14,georgia amoore,Georgia Amoore,WAS,TOR,WAS @ TOR,STL,Steals,0.38,0.0,0.0,1.0,0.64,16.85,Medium,,UNKNOWN,10000,2
2026-07-14,lucy olsen,Lucy Olsen,WAS,TOR,WAS @ TOR,STL,Steals,0.28,0.0,0.0,1.0,0.55,11.57,Medium,,UNKNOWN,10000,2
2026-07-14,darianna littlepage-buggs,Darianna Littlepage-Buggs,WAS,TOR,WAS @ TOR,STL,Steals,0.21,0.0,0.0,1.0,0.47,11.61,Low,,UNKNOWN,10000,1
2026-07-14,rori harmon,Rori Harmon,WAS,TOR,WAS @ TOR,STL,Steals,0.14,0.0,0.0,1.0,0.38,8.04,High,,UNKNOWN,10000,3
2026-07-14,angela dugalic,Angela Dugalic,WAS,TOR,WAS @ TOR,STL,Steals,0.12,0.0,0.0,0.0,0.72,10.81,Medium,,UNKNOWN,10000,2
2026-07-14,cassandre prosper,Cassandre Prosper,WAS,TOR,WAS @ TOR,STL,Steals,0.12,0.0,0.0,1.0,0.35,11.91,Medium,,UNKNOWN,10000,2
